chirpstack_time,server_time,devName,devEui,humidity,temperature
1662584790000,1662584791781,EM300-3,24e124136b327790,69.5,15.7
1662584950000,1662584951880,EM300-1,24e124136c195948,89,11.7
1662584991515,1662584991720,EM300-2,24e124136b327793,69.5,16
1662585091559,1662585091776,EM300-3,24e124136b327790,69.5,15.6
1662585253731,1662585254013,EM300-1,24e124136c195948,89,11.8
1662585291505,1662585291762,EM300-2,24e124136b327793,69.5,15.8
1662585391553,1662585391860,EM300-3,24e124136b327790,69.5,15.6
1662585551553,1662585551757,EM300-1,24e124136c195948,89,11.9
1662585590000,1662585591804,EM300-2,24e124136b327793,69.5,15.9
1662585690000,1662585691837,EM300-3,24e124136b327790,70,15.6
1662585850000,1662585851826,EM300-1,24e124136c195948,89.5,12
1662585890000,1662585891789,EM300-2,24e124136b327793,69.5,15.8
1662585990000,1662585991836,EM300-3,24e124136b327790,71,15.6
1662586150000,1662586151819,EM300-1,24e124136c195948,90,12.1
1662586190000,1662586191763,EM300-2,24e124136b327793,69.5,15.7
1662586290000,1662586291781,EM300-3,24e124136b327790,71,15.7
1662586450000,1662586451834,EM300-1,24e124136c195948,90.5,12.2
1662586490000,1662586491785,EM300-2,24e124136b327793,69.5,15.9
1662586590000,1662586591805,EM300-3,24e124136b327790,71.5,15.7
1662586750000,1662586751805,EM300-1,24e124136c195948,90.5,12.4
1662586790000,1662586791749,EM300-2,24e124136b327793,69.5,15.9
1662586892000,1662586893961,EM300-3,24e124136b327790,72.5,15.7
1662587050000,1662587051850,EM300-1,24e124136c195948,91,12.5
1662587090000,1662587091693,EM300-2,24e124136b327793,69.5,15.9
1662587190000,1662587191799,EM300-3,24e124136b327790,72.5,15.7
1662587352000,1662587353988,EM300-1,24e124136c195948,91,12.7
1662587390000,1662587391731,EM300-2,24e124136b327793,70.5,15.8
1662587490000,1662587491763,EM300-3,24e124136b327790,73,15.7
1662587650000,1662587651855,EM300-1,24e124136c195948,91.5,12.8
1662587690000,1662587691711,EM300-2,24e124136b327793,70,15.8
1662587790000,1662587791726,EM300-3,24e124136b327790,73.5,15.7
1662587990000,1662587991678,EM300-2,24e124136b327793,70.5,15.9
1662588090000,1662588091794,EM300-3,24e124136b327790,73.5,15.7
1662588250000,1662588251886,EM300-1,24e124136c195948,91.5,13.1
1662588390000,1662588391742,EM300-3,24e124136b327790,74,15.6
1662588550000,1662588551812,EM300-1,24e124136c195948,91.5,13.3
1662588590000,1662588591667,EM300-2,24e124136b327793,71,15.9
1662588691476,1662588691785,EM300-3,24e124136b327790,73.5,15.7
1662588851533,1662588851781,EM300-1,24e124136c195948,91.5,13.5
1662588891389,1662588891624,EM300-2,24e124136b327793,71,15.8
1662588991466,1662588991748,EM300-3,24e124136b327790,74.5,15.8
1662589151533,1662589151850,EM300-1,24e124136c195948,91.5,13.7
1662589191376,1662589191702,EM300-2,24e124136b327793,71,15.8
1662589290000,1662589291730,EM300-3,24e124136b327790,74.5,15.9
1662589492000,1662589493892,EM300-2,24e124136b327793,71.5,15.9
1662589590000,1662589591711,EM300-3,24e124136b327790,74.5,15.9
1662589750000,1662589751807,EM300-1,24e124136c195948,91,13.9
1662589790000,1662589791648,EM300-2,24e124136b327793,71.5,16
1662589890000,1662589891727,EM300-3,24e124136b327790,74.5,15.9
1662590050000,1662590051828,EM300-1,24e124136c195948,91,14
1662590090000,1662590091679,EM300-2,24e124136b327793,71.5,15.9
1662590190000,1662590191794,EM300-3,24e124136b327790,74.5,16
1662590350000,1662590351869,EM300-1,24e124136c195948,91,14.2
1662590390000,1662590391609,EM300-2,24e124136b327793,71.5,15.8
1662590490000,1662590491728,EM300-3,24e124136b327790,76,16
1662590652000,1662590654020,EM300-1,24e124136c195948,91.5,14.3
1662590690000,1662590691661,EM300-2,24e124136b327793,71,15.8
1662590790000,1662590791788,EM300-3,24e124136b327790,75,16.1
1662590950000,1662590951863,EM300-1,24e124136c195948,91.5,14.7
1662590992000,1662590993814,EM300-2,24e124136b327793,72,15.9
1662591090000,1662591091728,EM300-3,24e124136b327790,75.5,16.1
1662591250000,1662591251830,EM300-1,24e124136c195948,91.5,14.9
1662591290000,1662591291575,EM300-2,24e124136b327793,71.5,15.9
1662591390000,1662591391700,EM300-3,24e124136b327790,76,16.1
1662591550000,1662591551794,EM300-1,24e124136c195948,90,15.1
1662591590000,1662591591643,EM300-2,24e124136b327793,72.5,15.9
1662591690000,1662591691668,EM300-3,24e124136b327790,75,16.1
1662591850000,1662591851858,EM300-1,24e124136c195948,88.5,15.5
1662591890000,1662591891603,EM300-2,24e124136b327793,72,16
1662591990000,1662591991738,EM300-3,24e124136b327790,76,16.2
1662592150000,1662592151819,EM300-1,24e124136c195948,87,15.6
1662592190000,1662592191566,EM300-2,24e124136b327793,72.5,16
1662592291450,1662592291688,EM300-3,24e124136b327790,74.5,16.3
1662592451571,1662592451777,EM300-1,24e124136c195948,85,16.1
1662592491332,1662592491521,EM300-2,24e124136b327793,72,15.9
1662592751571,1662592751850,EM300-1,24e124136c195948,83,16.5
1662592791315,1662592791593,EM300-2,24e124136b327793,73,16
1662592890000,1662592891719,EM300-3,24e124136b327790,73.5,16.4
1662593050000,1662593051806,EM300-1,24e124136c195948,80,16.8
1662593090000,1662593091564,EM300-2,24e124136b327793,73,15.9
1662593190000,1662593191686,EM300-3,24e124136b327790,73.5,16.5
1662593350000,1662593351786,EM300-1,24e124136c195948,79.5,17.3
1662593390000,1662593391534,EM300-2,24e124136b327793,72.5,16
1662593490000,1662593491749,EM300-3,24e124136b327790,72.5,16.6
1662593650000,1662593651829,EM300-1,24e124136c195948,78,17.4
1662593692000,1662593693775,EM300-2,24e124136b327793,72.5,16
1662593792000,1662593793875,EM300-3,24e124136b327790,72.5,16.7
1662593950000,1662593951857,EM300-1,24e124136c195948,77,17.6
1662593990000,1662593991597,EM300-2,24e124136b327793,73.5,16.1
1662594090000,1662594091706,EM300-3,24e124136b327790,72.5,16.6
1662594250000,1662594251811,EM300-1,24e124136c195948,76,17.7
1662594290000,1662594291577,EM300-2,24e124136b327793,74.5,16.1
1662594390000,1662594391686,EM300-3,24e124136b327790,71.5,16.7
1662594550000,1662594551773,EM300-1,24e124136c195948,75.5,17.8
1662594590000,1662594591517,EM300-2,24e124136b327793,74.5,16.2
1662594690000,1662594691650,EM300-3,24e124136b327790,72,16.9
1662594850000,1662594851772,EM300-1,24e124136c195948,75,17.9
1662594890000,1662594891507,EM300-2,24e124136b327793,74.5,16.2
1662594990000,1662594991630,EM300-3,24e124136b327790,71.5,16.8
1662595150000,1662595151827,EM300-1,24e124136c195948,75,18
1662595190000,1662595191467,EM300-2,24e124136b327793,74.5,16.2
1662595290000,1662595291690,EM300-3,24e124136b327790,71.5,16.8
1662595490000,1662595491532,EM300-2,24e124136b327793,74.5,16.2
1662595592000,1662595593848,EM300-3,24e124136b327790,71.5,16.9
1662595750000,1662595751815,EM300-1,24e124136c195948,73.5,18.2
1662595790000,1662595791561,EM300-2,24e124136b327793,74,16.3
1662595891382,1662595891677,EM300-3,24e124136b327790,71,16.9
1662596051554,1662596051868,EM300-1,24e124136c195948,73.5,18.3
1662596191377,1662596191660,EM300-3,24e124136b327790,72,16.9
1662596351556,1662596351828,EM300-1,24e124136c195948,73.5,18.4
1662596391218,1662596391472,EM300-2,24e124136b327793,73.5,16.3
1662596490000,1662596491598,EM300-3,24e124136b327790,72,17
1662596650000,1662596651780,EM300-1,24e124136c195948,73.5,18.6
1662596690000,1662596691547,EM300-2,24e124136b327793,73.5,16.4
1662596790000,1662596791651,EM300-3,24e124136b327790,72,17
1662596950000,1662596951840,EM300-1,24e124136c195948,70.5,18.6
1662596990000,1662596991472,EM300-2,24e124136b327793,73,16.3
1662597090000,1662597091603,EM300-3,24e124136b327790,72.5,17.1
1662597250000,1662597251797,EM300-1,24e124136c195948,68.5,18.6
1662597390000,1662597391653,EM300-3,24e124136b327790,71.5,17.1
1662597550000,1662597551845,EM300-1,24e124136c195948,68,19
1662597589000,1662597591487,EM300-2,24e124136b327793,73,16.5
1662597690000,1662597691611,EM300-3,24e124136b327790,71.5,17.1
1662597850000,1662597851817,EM300-1,24e124136c195948,67,19.3
1662597889000,1662597891463,EM300-2,24e124136b327793,73,16.5
1662597990000,1662597991577,EM300-3,24e124136b327790,71.5,17.2
1662598150000,1662598151765,EM300-1,24e124136c195948,65.5,19.2
1662598189000,1662598191410,EM300-2,24e124136b327793,73,16.5
1662598290000,1662598291634,EM300-3,24e124136b327790,71.5,17
1662598450000,1662598451870,EM300-1,24e124136c195948,66,19.3
1662598489000,1662598491484,EM300-2,24e124136b327793,72.5,16.5
1662598590000,1662598591628,EM300-3,24e124136b327790,71,17.2
1662598750000,1662598751812,EM300-1,24e124136c195948,65.5,19.2
1662598789000,1662598791464,EM300-2,24e124136b327793,72.5,16.5
1662598890000,1662598891596,EM300-3,24e124136b327790,71,17.2
1662599050000,1662599051806,EM300-1,24e124136c195948,64.5,19.3
1662599089000,1662599091529,EM300-2,24e124136b327793,72.5,16.6
1662599190000,1662599191601,EM300-3,24e124136b327790,71,17.3
1662599350000,1662599351792,EM300-1,24e124136c195948,63,19.4
1662599389000,1662599391424,EM300-2,24e124136b327793,72,16.7
1662599490000,1662599491557,EM300-3,24e124136b327790,70,17.3
1662599651541,1662599651846,EM300-1,24e124136c195948,62.5,19.5
1662599691125,1662599691398,EM300-2,24e124136b327793,72,16.7
1662599791310,1662599791544,EM300-3,24e124136b327790,69.5,17.4
1662599953712,1662599953943,EM300-1,24e124136c195948,62,20
1662599991117,1662599991394,EM300-2,24e124136b327793,72,16.7
1662600091296,1662600091519,EM300-3,24e124136b327790,69.5,17.4
1662600250000,1662600251809,EM300-1,24e124136c195948,61,20
1662600289000,1662600291355,EM300-2,24e124136b327793,72,16.7
1662600390000,1662600391575,EM300-3,24e124136b327790,69.5,17.5
1662600550000,1662600551778,EM300-1,24e124136c195948,60.5,20.1
1662600589000,1662600591327,EM300-2,24e124136b327793,71.5,16.8
1662600850000,1662600851865,EM300-1,24e124136c195948,60.5,20.1
1662600889000,1662600891421,EM300-2,24e124136b327793,72,16.8
1662600990000,1662600991537,EM300-3,24e124136b327790,69,17.4
1662601150000,1662601151846,EM300-1,24e124136c195948,60,20.1
1662601189000,1662601191382,EM300-2,24e124136b327793,71.5,16.8
1662601290000,1662601291518,EM300-3,24e124136b327790,69,17.5
1662601450000,1662601451818,EM300-1,24e124136c195948,61,20
1662601489000,1662601491358,EM300-2,24e124136b327793,71.5,16.8
1662601590000,1662601591596,EM300-3,24e124136b327790,69,17.5
1662601750000,1662601751779,EM300-1,24e124136c195948,61,20.1
1662601792000,1662601793525,EM300-2,24e124136b327793,71.5,16.8
1662601890000,1662601891549,EM300-3,24e124136b327790,69,17.5
1662602050000,1662602051832,EM300-1,24e124136c195948,61,19.9
1662602089000,1662602091371,EM300-2,24e124136b327793,71.5,16.8
1662602190000,1662602191494,EM300-3,24e124136b327790,69,17.5
1662602350000,1662602351803,EM300-1,24e124136c195948,63,20.1
1662602389000,1662602391360,EM300-2,24e124136b327793,71.5,16.9
1662602490000,1662602491580,EM300-3,24e124136b327790,68.5,17.4
1662602650000,1662602651780,EM300-1,24e124136c195948,60.5,20.5
1662602689000,1662602691324,EM300-2,24e124136b327793,71.5,16.9
1662602790000,1662602791560,EM300-3,24e124136b327790,68.5,17.5
1662602950000,1662602951768,EM300-1,24e124136c195948,60,20.7
1662602989000,1662602991319,EM300-2,24e124136b327793,72,17.1
1662603090000,1662603091539,EM300-3,24e124136b327790,68.5,17.5
1662603253703,1662603253934,EM300-1,24e124136c195948,58.5,20.9
1662603291035,1662603291286,EM300-2,24e124136b327793,71.5,17.1
1662603391243,1662603391515,EM300-3,24e124136b327790,68.5,17.5
1662603551531,1662603551821,EM300-1,24e124136c195948,58.5,21.2
1662603591023,1662603591267,EM300-2,24e124136b327793,72,17.1
1662603691237,1662603691482,EM300-3,24e124136b327790,68.5,17.5
1662603850000,1662603851812,EM300-1,24e124136c195948,60,21.3
1662603889000,1662603891250,EM300-2,24e124136b327793,72,17.2
1662603990000,1662603991564,EM300-3,24e124136b327790,69,17.5
1662604150000,1662604151749,EM300-1,24e124136c195948,59.5,21.5
1662604290000,1662604291526,EM300-3,24e124136b327790,69,17.5
1662604450000,1662604451820,EM300-1,24e124136c195948,58,21.4
1662604489000,1662604491258,EM300-2,24e124136b327793,71.5,17.2
1662604590000,1662604591477,EM300-3,24e124136b327790,70,17.5
1662604750000,1662604751761,EM300-1,24e124136c195948,59,21.4
1662604789000,1662604791304,EM300-2,24e124136b327793,71.5,17.4
1662604892000,1662604893647,EM300-3,24e124136b327790,70,17.6
1662605050000,1662605051844,EM300-1,24e124136c195948,58,21.1
1662605089000,1662605091288,EM300-2,24e124136b327793,71.5,17.4
1662605190000,1662605191510,EM300-3,24e124136b327790,69.5,17.7
1662605350000,1662605351808,EM300-1,24e124136c195948,58,21.1
1662605391000,1662605393449,EM300-2,24e124136b327793,71.5,17.4
1662605490000,1662605491468,EM300-3,24e124136b327790,69.5,17.8
1662605650000,1662605651748,EM300-1,24e124136c195948,56.5,21
1662605689000,1662605691192,EM300-2,24e124136b327793,71,17.5
1662605789000,1662605791510,EM300-3,24e124136b327790,69,17.7
1662605989000,1662605991223,EM300-2,24e124136b327793,71,17.5
1662606089000,1662606091441,EM300-3,24e124136b327790,68.5,17.8
1662606250000,1662606251835,EM300-1,24e124136c195948,54.5,21.1
1662606289000,1662606291180,EM300-2,24e124136b327793,71,17.6
1662606389000,1662606391433,EM300-3,24e124136b327790,68.5,17.8
1662606550000,1662606551833,EM300-1,24e124136c195948,54.5,21
1662606589000,1662606591171,EM300-2,24e124136b327793,71,17.6
1662606689000,1662606691397,EM300-3,24e124136b327790,68,17.9
1662606851524,1662606851823,EM300-1,24e124136c195948,55.5,21.1
1662606890938,1662606891157,EM300-2,24e124136b327793,70.5,17.6
1662606991181,1662606991380,EM300-3,24e124136b327790,68,17.8
1662607151531,1662607151760,EM300-1,24e124136c195948,55,21.1
1662607190934,1662607191204,EM300-2,24e124136b327793,70.5,17.7
1662607450000,1662607451809,EM300-1,24e124136c195948,55.5,21
1662607489000,1662607491244,EM300-2,24e124136b327793,70.5,17.6
1662607589000,1662607591490,EM300-3,24e124136b327790,67.5,18
1662607750000,1662607751782,EM300-1,24e124136c195948,56,20.8
1662607789000,1662607791232,EM300-2,24e124136b327793,70.5,17.5
1662607889000,1662607891473,EM300-3,24e124136b327790,67.5,17.9
1662608050000,1662608051845,EM300-1,24e124136c195948,57.5,20.7
1662608089000,1662608091192,EM300-2,24e124136b327793,70.5,17.7
1662608189000,1662608191415,EM300-3,24e124136b327790,67.5,18
1662608350000,1662608351794,EM300-1,24e124136c195948,57,20.9
1662608389000,1662608391134,EM300-2,24e124136b327793,70.5,17.7
1662608489000,1662608491447,EM300-3,24e124136b327790,67.5,17.9
1662608650000,1662608651826,EM300-1,24e124136c195948,58,20.9
1662608689000,1662608691170,EM300-2,24e124136b327793,70.5,17.8
1662608789000,1662608791481,EM300-3,24e124136b327790,67.5,17.9
1662608950000,1662608951775,EM300-1,24e124136c195948,57.5,21.1
1662608989000,1662608991125,EM300-2,24e124136b327793,70.5,17.7
1662609089000,1662609091433,EM300-3,24e124136b327790,67.5,17.9
1662609250000,1662609251819,EM300-1,24e124136c195948,57.5,21.1
1662609289000,1662609291167,EM300-2,24e124136b327793,70,17.8
1662609389000,1662609391405,EM300-3,24e124136b327790,67.5,17.9
1662609550000,1662609551799,EM300-1,24e124136c195948,58,21.2
1662609591000,1662609593357,EM300-2,24e124136b327793,70.5,17.8
1662609850000,1662609851787,EM300-1,24e124136c195948,58,21.1
1662609889000,1662609891115,EM300-2,24e124136b327793,70,17.9
1662609989000,1662609991436,EM300-3,24e124136b327790,68,17.9
1662610150000,1662610151823,EM300-1,24e124136c195948,58.5,21.1
1662610189000,1662610191166,EM300-2,24e124136b327793,70,18
1662610289000,1662610291390,EM300-3,24e124136b327790,68,18
1662610454000,1662610456190,EM300-1,24e124136c195948,59,21.2
1662610490866,1662610491122,EM300-2,24e124136b327793,70,18
1662610591137,1662610591339,EM300-3,24e124136b327790,68.5,18
1662610751530,1662610751848,EM300-1,24e124136c195948,58.5,21.4
1662610790858,1662610791073,EM300-2,24e124136b327793,70.5,18
1662610891131,1662610891400,EM300-3,24e124136b327790,68,18.1
1662611051529,1662611051794,EM300-1,24e124136c195948,59,21.4
1662611089000,1662611091129,EM300-2,24e124136b327793,70.5,18
1662611189000,1662611191374,EM300-3,24e124136b327790,68,18
1662611350000,1662611351764,EM300-1,24e124136c195948,58,21.4
1662611389000,1662611391102,EM300-2,24e124136b327793,70,18
1662611489000,1662611491416,EM300-3,24e124136b327790,68,18.1
1662611650000,1662611651787,EM300-1,24e124136c195948,56.5,21.2
1662611689000,1662611691134,EM300-2,24e124136b327793,70.5,18.1
1662611789000,1662611791336,EM300-3,24e124136b327790,68,17.9
1662611950000,1662611951741,EM300-1,24e124136c195948,58.5,21.1
1662611989000,1662611991075,EM300-2,24e124136b327793,70,18.1
1662612089000,1662612091400,EM300-3,24e124136b327790,68.5,18.1
1662612250000,1662612251820,EM300-1,24e124136c195948,60.5,21
1662612289000,1662612291061,EM300-2,24e124136b327793,70,18.3
1662612389000,1662612391298,EM300-3,24e124136b327790,68,18.1
1662612550000,1662612551822,EM300-1,24e124136c195948,61,20.8
1662612589000,1662612591063,EM300-2,24e124136b327793,70.5,18.2
1662612689000,1662612691377,EM300-3,24e124136b327790,68.5,18.1
1662612850000,1662612851779,EM300-1,24e124136c195948,60.5,20.6
1662612989000,1662612991346,EM300-3,24e124136b327790,68.5,18.1
1662613150000,1662613151740,EM300-1,24e124136c195948,60,20.5
1662613189000,1662613190982,EM300-2,24e124136b327793,70,18.2
1662613291000,1662613293511,EM300-3,24e124136b327790,68,18.1
1662613450000,1662613451803,EM300-1,24e124136c195948,60.5,20.5
1662613489000,1662613491050,EM300-2,24e124136b327793,70.5,18.4
1662613591000,1662613593480,EM300-3,24e124136b327790,68,18.2
1662613750000,1662613751772,EM300-1,24e124136c195948,60,20.4
1662613789000,1662613791020,EM300-2,24e124136b327793,70.5,18.3
1662613889000,1662613891328,EM300-3,24e124136b327790,68,18.1
1662614050000,1662614051820,EM300-1,24e124136c195948,59.5,20.4
1662614089000,1662614090959,EM300-2,24e124136b327793,70,18.4
1662614191034,1662614191288,EM300-3,24e124136b327790,68,18
1662614351490,1662614351775,EM300-1,24e124136c195948,59.5,20.3
1662614392903,1662614393217,EM300-2,24e124136b327793,70,18.4
1662614491030,1662614491336,EM300-3,24e124136b327790,68,18.2
1662614651489,1662614651733,EM300-1,24e124136c195948,58,20.2
1662614690717,1662614690980,EM300-2,24e124136b327793,70,18.4
1662614789000,1662614791303,EM300-3,24e124136b327790,68,18.2
1662614950000,1662614951776,EM300-1,24e124136c195948,58,20.2
1662614989000,1662614991020,EM300-2,24e124136b327793,70,18.4
1662615089000,1662615091330,EM300-3,24e124136b327790,67.5,18.2
1662615250000,1662615251816,EM300-1,24e124136c195948,58,20.2
1662615289000,1662615290961,EM300-2,24e124136b327793,70,18.5
1662615550000,1662615551769,EM300-1,24e124136c195948,59,20.2
1662615589000,1662615591011,EM300-2,24e124136b327793,70,18.4
1662615689000,1662615691344,EM300-3,24e124136b327790,67.5,18.1
1662615850000,1662615851736,EM300-1,24e124136c195948,60.5,20.1
1662615889000,1662615890979,EM300-2,24e124136b327793,70,18.5
1662615989000,1662615991307,EM300-3,24e124136b327790,67.5,18.2
1662616150000,1662616151712,EM300-1,24e124136c195948,61,20
1662616189000,1662616190957,EM300-2,24e124136b327793,70,18.5
1662616289000,1662616291281,EM300-3,24e124136b327790,67.5,18.2
1662616450000,1662616451786,EM300-1,24e124136c195948,62,20
